step,train_loss_step,epoch,val_loss,train_loss_epoch
13749,0.011295774951577187,3,,
13799,0.006229664199054241,3,,
13849,0.007877296768128872,3,,
13899,0.010905381292104721,3,,
13949,0.007075131870806217,3,,
13999,0.004853301681578159,3,,
14049,0.006506297737360001,3,,
14099,0.007427841424942017,3,,
14149,0.005617579445242882,3,,
14199,0.00990292988717556,3,,
14249,0.005694870371371508,3,,
14299,0.005072483792901039,3,,
14349,0.008178790099918842,3,,
14399,0.005570726003497839,3,,
14449,0.007833259180188179,3,,
14499,0.010021241381764412,3,,
14549,0.008202919736504555,3,,
14599,0.0047980016097426414,3,,
14649,0.005806273315101862,3,,
14699,0.005047330632805824,3,,
14749,0.005534379743039608,3,,
14799,0.009915633127093315,3,,
14849,0.004359408747404814,3,,
14899,0.007494589779525995,3,,
14949,0.0059788827784359455,3,,
14999,0.005638593342155218,3,,
15049,0.00499471602961421,3,,
15099,0.006343916989862919,3,,
15149,0.010209595784544945,3,,
15199,0.0051286909729242325,3,,
15249,0.005017551593482494,3,,
15299,0.005141638219356537,3,,
15349,0.007491481490433216,3,,
15399,0.006539694964885712,3,,
15449,0.0037165158428251743,3,,
15499,0.005795483477413654,3,,
15549,0.005193671211600304,3,,
15599,0.004639687482267618,3,,
15649,0.005643758922815323,3,,
15699,0.007240436039865017,3,,
15749,0.006607071030884981,3,,
15799,0.006299028173089027,3,,
15849,0.0038596736267209053,3,,
15899,0.005473301745951176,3,,
15949,0.009123004972934723,3,,
15999,0.007235678378492594,3,,
15999,,3,0.006641771644353867,
15999,,3,,0.010137835517525673
16049,0.005465514026582241,4,,
16099,0.005281498190015554,4,,
16149,0.006585372611880302,4,,
16199,0.004564060363918543,4,,
16249,0.0047386097721755505,4,,
16299,0.009811460971832275,4,,
16349,0.005515026394277811,4,,
16399,0.006084986962378025,4,,
16449,0.004994244314730167,4,,
16499,0.006091935560107231,4,,
16549,0.005214613862335682,4,,
16599,0.00617187237367034,4,,
16649,0.006701626814901829,4,,
16699,0.00875169225037098,4,,
16749,0.008791714906692505,4,,
16799,0.011376729235053062,4,,
16849,0.003944896161556244,4,,
16899,0.004221418406814337,4,,
16949,0.005910365376621485,4,,
16999,0.005836334079504013,4,,
17049,0.004409820772707462,4,,
17099,0.00596114806830883,4,,
17149,0.0052415309473872185,4,,
17199,0.0060525862500071526,4,,
17249,0.005195136182010174,4,,
17299,0.007164771668612957,4,,
17349,0.004314982332289219,4,,
17399,0.005116266198456287,4,,
17449,0.004204925149679184,4,,
17499,0.004341826308518648,4,,
17549,0.007746406830847263,4,,
17599,0.005042135249823332,4,,
17649,0.005557788070291281,4,,
17699,0.006676679477095604,4,,
17749,0.004262197762727737,4,,
17799,0.004894857294857502,4,,
17849,0.005551607348024845,4,,
17899,0.006697141099721193,4,,
17949,0.006003199145197868,4,,
17999,0.006800275761634111,4,,
18049,0.005264884792268276,4,,
18099,0.0037792217917740345,4,,
18149,0.004462004639208317,4,,
18199,0.005007485393434763,4,,
18249,0.006756024435162544,4,,
18299,0.007443728856742382,4,,
18349,0.005587578751146793,4,,
18399,0.004680027719587088,4,,
18449,0.006940504536032677,4,,
18499,0.007670590188354254,4,,
18549,0.00503908097743988,4,,
18599,0.005290240049362183,4,,
18649,0.004797948058694601,4,,
18699,0.005396928172558546,4,,
18749,0.0057051293551921844,4,,
18799,0.0048062801361083984,4,,
18849,0.006102426443248987,4,,
18899,0.005321396514773369,4,,
18949,0.005952673964202404,4,,
18999,0.006141362711787224,4,,
19049,0.004819992929697037,4,,
19099,0.006877563893795013,4,,
19149,0.004769452847540379,4,,
19199,0.005955426022410393,4,,
19249,0.006644377484917641,4,,
19299,0.004604789428412914,4,,
19349,0.004473531618714333,4,,
19399,0.007065318990498781,4,,
19449,0.007300090976059437,4,,
19499,0.005210313014686108,4,,
19549,0.006453541107475758,4,,
19599,0.004569708369672298,4,,
19649,0.0071052978746593,4,,
19699,0.005138012580573559,4,,
19749,0.008817337453365326,4,,
19799,0.0049590663984417915,4,,
19849,0.004807827994227409,4,,
19899,0.007818314246833324,4,,
19949,0.004831397905945778,4,,
19999,0.006093931384384632,4,,
19999,,4,0.005236560944467783,
19999,,4,,0.006361430510878563
20049,0.0059383222833275795,5,,
20099,0.00527601595968008,5,,
20149,0.0041856104508042336,5,,
20199,0.004666635766625404,5,,
20249,0.007368393708020449,5,,
20299,0.005346337333321571,5,,
20349,0.005254647694528103,5,,
20399,0.0036489416379481554,5,,
20449,0.004329359624534845,5,,
20499,0.00493916729465127,5,,
20549,0.005425451323390007,5,,
20599,0.006011879071593285,5,,
20649,0.006022009067237377,5,,
20699,0.00874654296785593,5,,
20749,0.01873508095741272,5,,
20799,0.004593105986714363,5,,
20849,0.0072694444097578526,5,,
20899,0.011013985611498356,5,,
20949,0.0037039839662611485,5,,
20999,0.008297576569020748,5,,
21049,0.00567034725099802,5,,
21099,0.007702040486037731,5,,
21149,0.0042638108134269714,5,,
21199,0.004321571439504623,5,,
21249,0.004710718058049679,5,,
21299,0.0037843817844986916,5,,
21349,0.004102831706404686,5,,
21399,0.005318077281117439,5,,
21449,0.0057747927494347095,5,,
21499,0.005207189358770847,5,,
21549,0.0071498928591609,5,,
21599,0.00576087785884738,5,,
21649,0.003787090303376317,5,,
21699,0.005074523389339447,5,,
21749,0.0037499794270843267,5,,
21799,0.0058551812544465065,5,,
21849,0.00588594377040863,5,,
21899,0.005003147758543491,5,,
21949,0.004510405473411083,5,,
21999,0.005517695099115372,5,,
22049,0.007319069933146238,5,,
22099,0.004810389131307602,5,,
22149,0.004689537920057774,5,,
22199,0.0039773182943463326,5,,
22249,0.005229400936514139,5,,
22299,0.007289636880159378,5,,
22349,0.0036539779976010323,5,,
22399,0.004774162080138922,5,,
22449,0.007460396271198988,5,,
22499,0.004496155306696892,5,,
22549,0.005790967494249344,5,,
22599,0.003622512798756361,5,,
22649,0.0032067077700048685,5,,
22699,0.0038488833233714104,5,,
22749,0.009101382456719875,5,,
22799,0.0034810996148735285,5,,
22849,0.00695039751008153,5,,
22899,0.004991645459085703,5,,
22949,0.0042249164544045925,5,,
22999,0.00422713765874505,5,,
23049,0.0069587319158017635,5,,
23099,0.004968465771526098,5,,
23149,0.004544645547866821,5,,
23199,0.003832337213680148,5,,
23249,0.007124272175133228,5,,
23299,0.005438316613435745,5,,
23349,0.0035346555523574352,5,,
23399,0.005425469018518925,5,,
23449,0.007031859830021858,5,,
23499,0.0030765305273234844,5,,
23549,0.006525746546685696,5,,
23599,0.00732317753136158,5,,
23649,0.004248789977282286,5,,
23699,0.003737970255315304,5,,
23749,0.003516592551022768,5,,
23799,0.005339283496141434,5,,
23849,0.003964480943977833,5,,
23899,0.003211439121514559,5,,
23949,0.007009189575910568,5,,
23999,0.003707464784383774,5,,
23999,,5,0.003472728654742241,
23999,,5,,0.00557726388797164
24049,0.0047553526237607,6,,
24099,0.004446362145245075,6,,
24149,0.0049776011146605015,6,,
24199,0.004137591924518347,6,,
24249,0.0033167065121233463,6,,
24299,0.0035326704382896423,6,,
24349,0.004639104008674622,6,,
24399,0.0072592515498399734,6,,
24449,0.003723085392266512,6,,
24499,0.0029083690606057644,6,,
24549,0.004691212438046932,6,,
24599,0.0030761086381971836,6,,
24649,0.0055578965693712234,6,,
24699,0.0045616766437888145,6,,
24749,0.0033431779593229294,6,,
24799,0.0047411127015948296,6,,
24849,0.004224560689181089,6,,
24899,0.0032930481247603893,6,,
24949,0.004051251336932182,6,,
24999,0.004733258858323097,6,,
25049,0.00393975805491209,6,,
25099,0.003316708840429783,6,,
25149,0.003409505123272538,6,,
25199,0.0029226073529571295,6,,
25249,0.0021814098581671715,6,,
25299,0.0034182178787887096,6,,
25349,0.002942571183666587,6,,
25399,0.00408779364079237,6,,
25449,0.002787296660244465,6,,
25499,0.002297599334269762,6,,
25549,0.002819205168634653,6,,
25599,0.002125047380104661,6,,
25649,0.0022842956241220236,6,,
25699,0.002790043130517006,6,,
25749,0.003474148688837886,6,,
25799,0.004212860483676195,6,,
25849,0.0034771994687616825,6,,
25899,0.004110745154321194,6,,
25949,0.0033899680711328983,6,,
25999,0.0033372414764016867,6,,
26049,0.002895374083891511,6,,
26099,0.002309605246409774,6,,
26149,0.00380810908973217,6,,
26199,0.003195027355104685,6,,
26249,0.002719114301726222,6,,
26299,0.0032004390377551317,6,,
26349,0.003225738648325205,6,,
26399,0.0030781100504100323,6,,
26449,0.003104348899796605,6,,
26499,0.005038978066295385,6,,
26549,0.0022031657863408327,6,,
26599,0.0035610334016382694,6,,
26649,0.003367277793586254,6,,
26699,0.00478056026622653,6,,
26749,0.0021108496002852917,6,,
26799,0.0020333677530288696,6,,
26849,0.0033078023698180914,6,,
26899,0.003412617137655616,6,,
26949,0.00872347317636013,6,,
26999,0.004636438563466072,6,,
27049,0.004917871206998825,6,,
27099,0.0024479480925947428,6,,
27149,0.002210218459367752,6,,
27199,0.0029794806614518166,6,,
27249,0.003102863673120737,6,,
27299,0.0041989050805568695,6,,
27349,0.00454773660749197,6,,
27399,0.004676543641835451,6,,
27449,0.0014820784563198686,6,,
27499,0.0029950179159641266,6,,
27549,0.0034323926083743572,6,,
27599,0.003162792883813381,6,,
27649,0.004713188856840134,6,,
27699,0.002560846973210573,6,,
27749,0.0018405604641884565,6,,
27799,0.0026654861867427826,6,,
27849,0.0019214891362935305,6,,
27899,0.0036499204579740763,6,,
27949,0.00541202025488019,6,,
27999,0.004369069822132587,6,,
27999,,6,0.0029378551989793777,
27999,,6,,0.0038328715600073338
28049,0.0029968845192342997,7,,
28099,0.0024439271073788404,7,,
28149,0.0027468479238450527,7,,
28199,0.0024399636313319206,7,,
28249,0.003868665313348174,7,,
28299,0.0018806313164532185,7,,
28349,0.002222977112978697,7,,
28399,0.00393926165997982,7,,
28449,0.002484599594026804,7,,
28499,0.00288105639629066,7,,
28549,0.002587465103715658,7,,
28599,0.0030914503149688244,7,,
28649,0.0026131034828722477,7,,
28699,0.0023583611473441124,7,,
28749,0.0026199454441666603,7,,
28799,0.0033203293569386005,7,,
28849,0.005604302044957876,7,,
28899,0.002404569648206234,7,,
28949,0.0017921767430379987,7,,
28999,0.003860343713313341,7,,
29049,0.0039006415754556656,7,,
29099,0.0018837484531104565,7,,
29149,0.004836881533265114,7,,
29199,0.001853462657891214,7,,
29249,0.002982606180012226,7,,
29299,0.0022875391878187656,7,,
29349,0.002384140621870756,7,,
29399,0.002971456851810217,7,,
29449,0.0019667181186378,7,,
29499,0.002630961127579212,7,,
29549,0.003194703022018075,7,,
29599,0.004624485969543457,7,,
29649,0.0039969561621546745,7,,
29699,0.00290942401625216,7,,
29749,0.0035789788234978914,7,,
29799,0.0020497003570199013,7,,
29849,0.0028799951542168856,7,,
29899,0.0026781284250319004,7,,
29949,0.0026158723048865795,7,,
29999,0.003384461859241128,7,,
30049,0.0038418485783040524,7,,
30099,0.0022495838347822428,7,,
30149,0.004345355089753866,7,,
30199,0.002720853313803673,7,,
30249,0.003379966365173459,7,,
30299,0.0031330478377640247,7,,
30349,0.0035224261227995157,7,,
30399,0.018085286021232605,7,,
30449,0.047412410378456116,7,,
30499,0.005884290207177401,7,,
30549,0.004698837175965309,7,,
30599,0.0031823792960494757,7,,
30649,0.0044701797887682915,7,,
30699,0.0028413753025233746,7,,
30749,0.002899755025282502,7,,
30799,0.0027922596782445908,7,,
30849,0.0024550631642341614,7,,
30899,0.002982198493555188,7,,
30949,0.002913115546107292,7,,
30999,0.002544581890106201,7,,
31049,0.0020373561419546604,7,,
31099,0.0021446766331791878,7,,
31149,0.005272636190056801,7,,
31199,0.0023735319264233112,7,,
31249,0.001885815872810781,7,,
31299,0.0025448277592658997,7,,
31349,0.0028291046619415283,7,,
31399,0.003606806742027402,7,,
31449,0.0035407235845923424,7,,
31499,0.002106456086039543,7,,
31549,0.00228296616114676,7,,
31599,0.0022392384707927704,7,,
31649,0.0020669675432145596,7,,
31699,0.001932949060574174,7,,
31749,0.0017342509236186743,7,,
31799,0.0022284379228949547,7,,
31849,0.0029358721803873777,7,,
31899,0.0029400072526186705,7,,
31949,0.002053970703855157,7,,
31999,0.0017507156589999795,7,,
31999,,7,0.0027744292747229338,
31999,,7,,0.005259769037365913
32049,0.0024828598834574223,8,,
32099,0.0023175375536084175,8,,
32149,0.0018084191251546144,8,,
32199,0.0022108813282102346,8,,
32249,0.00283569167368114,8,,
32299,0.001752716489136219,8,,
32349,0.002315821126103401,8,,
32399,0.0019255069782957435,8,,
32449,0.0022021387703716755,8,,
32499,0.0017164761666208506,8,,
32549,0.0029012938030064106,8,,
32599,0.003670074976980686,8,,
32649,0.002285788767039776,8,,
32699,0.003022389253601432,8,,
32749,0.004125989507883787,8,,
32799,0.0019660494290292263,8,,
32849,0.0039213853888213634,8,,
32899,0.0029457001946866512,8,,
32949,0.00414943415671587,8,,
32999,0.00272009358741343,8,,
33049,0.0034784157760441303,8,,
33099,0.002078794874250889,8,,
33149,0.0029440103098750114,8,,
33199,0.0023071211762726307,8,,
33249,0.002683650702238083,8,,
33299,0.001819024095311761,8,,
33349,0.0023956969380378723,8,,
33399,0.002524415962398052,8,,
33449,0.0030663455836474895,8,,
33499,0.0015366621082648635,8,,
33549,0.0030941208824515343,8,,
33599,0.0032469325233250856,8,,
33649,0.0029902374371886253,8,,
33699,0.002110768109560013,8,,
33749,0.002559620887041092,8,,
33799,0.0022401921451091766,8,,
33849,0.002997121773660183,8,,
33899,0.0024365491699427366,8,,
33949,0.003002773504704237,8,,
33999,0.002455244306474924,8,,
34049,0.0024808445014059544,8,,
34099,0.0027177054435014725,8,,
34149,0.004329495597630739,8,,
34199,0.010696744546294212,8,,
34249,0.003214122261852026,8,,
34299,0.002673625946044922,8,,
34349,0.001990063115954399,8,,
34399,0.0035441815853118896,8,,
34449,0.003541413927450776,8,,
34499,0.0016859897878021002,8,,
34549,0.0025022607296705246,8,,
34599,0.0022574421018362045,8,,
34649,0.0025230394676327705,8,,
34699,0.0018439707346260548,8,,
34749,0.0021315952762961388,8,,
34799,0.0017587901093065739,8,,
34849,0.0024260282516479492,8,,
34899,0.0017838978674262762,8,,
34949,0.00392833910882473,8,,
34999,0.0028805211186408997,8,,
35049,0.00292100477963686,8,,
35099,0.0021430880296975374,8,,
35149,0.002251438796520233,8,,
35199,0.002281068591400981,8,,
35249,0.003195894183591008,8,,
35299,0.0036314427852630615,8,,
35349,0.0019360373262315989,8,,
35399,0.001874870853498578,8,,
35449,0.0022952561266720295,8,,
35499,0.0024244922678917646,8,,
35549,0.0019242943963035941,8,,
35599,0.002534752245992422,8,,
35649,0.0019153812900185585,8,,
35699,0.0024631191045045853,8,,
35749,0.001719229156151414,8,,
35799,0.0023119663819670677,8,,
35849,0.002216521417722106,8,,
35899,0.0037340703420341015,8,,
35949,0.0020512330811470747,8,,
35999,0.0028865814674645662,8,,
35999,,8,0.0038654194213449955,
35999,,8,,0.002948532346636057
36049,0.0021662102080881596,9,,
36099,0.004597880877554417,9,,
36149,0.003221402410417795,9,,
36199,0.003935644868761301,9,,
36249,0.0022823545150458813,9,,
36299,0.0036200990434736013,9,,
36349,0.003699674503877759,9,,
36399,0.0020658725406974554,9,,
36449,0.0025577275082468987,9,,
36499,0.003230823902413249,9,,
36549,0.003063416574150324,9,,
36599,0.0013956732582300901,9,,
36649,0.004931281320750713,9,,
36699,0.002320133848115802,9,,
36749,0.0028184810653328896,9,,
36799,0.0023737563751637936,9,,
36849,0.0028075675945729017,9,,
36899,0.0019925017841160297,9,,
36949,0.0020659775473177433,9,,
36999,0.0024036995600908995,9,,
37049,0.002275693230330944,9,,
37099,0.0016226826701313257,9,,
37149,0.0028400029987096786,9,,
37199,0.0029054484330117702,9,,
37249,0.001852989662438631,9,,
37299,0.0019307434558868408,9,,
37349,0.0024643163196742535,9,,
37399,0.0014919801615178585,9,,
37449,0.002318421145901084,9,,
37499,0.0022390710655599833,9,,
37549,0.00279057864099741,9,,
37599,0.0020918261725455523,9,,
37649,0.0037738350220024586,9,,
37699,0.0022074084263294935,9,,
37749,0.01170654222369194,9,,
37799,0.0016898493049666286,9,,
37849,0.001731963362544775,9,,
37899,0.003557640127837658,9,,
37949,0.0023574745282530785,9,,
37999,0.002323667984455824,9,,
38049,0.002660570200532675,9,,
38099,0.0017343988874927163,9,,
38149,0.0020176819525659084,9,,
38199,0.0014473202172666788,9,,
38249,0.0017549534095451236,9,,
38299,0.001483637373894453,9,,
38349,0.004933692514896393,9,,
38399,0.003054677741602063,9,,
38449,0.0015670680440962315,9,,
38499,0.002317447680979967,9,,
38549,0.002702319296076894,9,,
38599,0.004470514599233866,9,,
38649,0.0034336629323661327,9,,
38699,0.001946702366694808,9,,
38749,0.002516024513170123,9,,
38799,0.0016280555864796042,9,,
38849,0.007518376689404249,9,,
38899,0.13836601376533508,9,,
38949,0.04810298979282379,9,,
38999,0.05584113299846649,9,,
39049,0.036243826150894165,9,,
39099,0.01425468921661377,9,,
39149,0.014822798781096935,9,,
39199,0.009964535012841225,9,,
39249,0.013062584213912487,9,,
39299,0.01149200089275837,9,,
39349,0.011278679594397545,9,,
39399,0.009179668501019478,9,,
39449,0.008751478046178818,9,,
39499,0.007369018159806728,9,,
39549,0.010974399745464325,9,,
39599,0.007826912216842175,9,,
39649,0.006350811570882797,9,,
39699,0.009608106687664986,9,,
39749,0.013956131413578987,9,,
39799,0.012577262707054615,9,,
39849,0.008364898152649403,9,,
39899,0.010642796754837036,9,,
39949,0.009445850737392902,9,,
39999,0.007798469625413418,9,,
39999,,9,0.010556376539170742,
39999,,9,,0.01200190931558609
40049,0.007802954874932766,10,,
40099,0.00905485637485981,10,,
40149,0.00726300897076726,10,,
40199,0.006833017338067293,10,,
40249,0.008086101152002811,10,,
40299,0.009301587007939816,10,,
40349,0.006956089287996292,10,,
40399,0.006961792707443237,10,,
40449,0.006196055561304092,10,,
40499,0.006293681915849447,10,,
40549,0.007482578046619892,10,,
40599,0.006818181835114956,10,,
40649,0.00747113861143589,10,,
40699,0.009642019867897034,10,,
40749,0.006396693643182516,10,,
40799,0.005168044939637184,10,,
40849,0.005009169690310955,10,,
40899,0.007520491722971201,10,,
40949,0.006633371580392122,10,,
40999,0.007802784908562899,10,,
41049,0.0048513212241232395,10,,
41099,0.005742994602769613,10,,
41149,0.0059946458786726,10,,
41199,0.005409316159784794,10,,
41249,0.003964700736105442,10,,
41299,0.006332536228001118,10,,
41349,0.006893930956721306,10,,
41399,0.005550935864448547,10,,
41449,0.005737180821597576,10,,
41499,0.004895810503512621,10,,
41549,0.006023484282195568,10,,
41599,0.004817439708858728,10,,
41649,0.002994659123942256,10,,
41699,0.004043297842144966,10,,
41749,0.004625213332474232,10,,
41799,0.004370795097202063,10,,
41849,0.004821251146495342,10,,
41899,0.005215883255004883,10,,
41949,0.004476107191294432,10,,
41999,0.0028214240446686745,10,,
