train_loss,step,epoch,val_loss
0.00018243286467622966,4599,18,
0.0004069554270245135,4649,18,
0.0008279740577563643,4699,18,
0.0001888501428766176,4749,18,
,4749,18,0.0005845494451932609
0.0002514382067602128,4799,19,
0.0018197994213551283,4849,19,
0.00034329184563830495,4899,19,
9.072924149222672e-05,4949,19,
0.0003783690626733005,4999,19,
,4999,19,0.0002468281891196966
0.00018854683730751276,5049,20,
0.00010405009379610419,5099,20,
0.0006708085420541465,5149,20,
0.0005904741119593382,5199,20,
0.0003411077777855098,5249,20,
,5249,20,0.00023859836801420897
0.0003044686163775623,5299,21,
8.031710603972897e-05,5349,21,
9.871858492260799e-05,5399,21,
0.00022391564561985433,5449,21,
4.988199725630693e-05,5499,21,
,5499,21,6.846379983471707e-05
8.456777868559584e-05,5549,22,
0.000886005349457264,5599,22,
0.001890319399535656,5649,22,
0.0006860212306492031,5699,22,
0.0004218115354888141,5749,22,
,5749,22,0.0005502584390342236
0.0002098076365655288,5799,23,
7.912954606581479e-05,5849,23,
0.0001535285555291921,5899,23,
0.00017709349049255252,5949,23,
6.017248233547434e-05,5999,23,
,5999,23,0.00024325937556568533
8.938893734011799e-05,6049,24,
0.00019279342086520046,6099,24,
0.0006352310301735997,6149,24,
0.0009377133101224899,6199,24,
0.00029881164664402604,6249,24,
,6249,24,0.0003401477006264031
0.00020179843704681844,6299,25,
0.00019443078781478107,6349,25,
0.0001225557061843574,6399,25,
0.00013356053386814892,6449,25,
5.772033182438463e-05,6499,25,
,6499,25,0.00011659464507829398
0.00011039364471798763,6549,26,
0.00010268267942592502,6599,26,
4.6822366130072623e-05,6649,26,
8.708290988579392e-05,6699,26,
7.093665772117674e-05,6749,26,
,6749,26,7.77899258537218e-05
8.412984607275575e-05,6799,27,
0.00030046538449823856,6849,27,
0.0003511507238727063,6899,27,
0.00018705811817198992,6949,27,
0.00010780278535094112,6999,27,
,6999,27,6.326013681245968e-05
6.23195301159285e-05,7049,28,
0.00012151147529948503,7099,28,
0.00026612315559759736,7149,28,
0.0001184413704322651,7199,28,
0.00013199157547205687,7249,28,
,7249,28,0.00010475397721165791
0.00016444959328509867,7299,29,
0.00023654619872104377,7349,29,
0.00013394038251135498,7399,29,
0.0001672193466220051,7449,29,
0.0003448984061833471,7499,29,
,7499,29,0.00013090312131680548
0.00012715489719994366,7549,30,
0.00019785089534707367,7599,30,
0.00021463469602167606,7649,30,
0.00012433365918695927,7699,30,
0.0002811840968206525,7749,30,
,7749,30,0.0003974644641857594
0.0001730839430820197,7799,31,
0.00018430297495797276,7849,31,
0.00010924369416898116,7899,31,
0.00018056311819236726,7949,31,
0.0001613491476746276,7999,31,
,7999,31,0.00021562101028393954
0.00022163351241033524,8049,32,
0.00018817900854628533,8099,32,
0.00022038670431356877,8149,32,
0.00027618621243163943,8199,32,
9.031861554831266e-05,8249,32,
,8249,32,7.080778595991433e-05
0.0004193214699625969,8299,33,
0.003214458469301462,8349,33,
0.0012683136155828834,8399,33,
0.00036130682565271854,8449,33,
0.002052677795290947,8499,33,
,8499,33,0.0017146456521004438
0.0006957745063118637,8549,34,
0.0005774341989308596,8599,34,
0.00010372042743256316,8649,34,
6.151484558358788e-05,8699,34,
0.0003420861903578043,8749,34,
,8749,34,0.0003072231193073094
0.00010193207708653063,8799,35,
0.00029000104404985905,8849,35,
0.00012413534568622708,8899,35,
7.290454232133925e-05,8949,35,
0.00016137189231812954,8999,35,
,8999,35,0.00020074359781574458
0.00016139437502715737,9049,36,
9.10983799258247e-05,9099,36,
7.898484909674153e-05,9149,36,
0.00023140659322962165,9199,36,
4.634555079974234e-05,9249,36,
,9249,36,0.00010471804125700146
0.0001156575744971633,9299,37,
4.8436701035825536e-05,9349,37,
0.00012040346337016672,9399,37,
0.00011280066973995417,9449,37,
6.649387069046497e-05,9499,37,
,9499,37,0.00015854531375225633
9.800503903534263e-05,9549,38,
0.0002570087381172925,9599,38,
0.00015891098883002996,9649,38,
7.258166442625225e-05,9699,38,
0.0001519881479907781,9749,38,
,9749,38,0.00016769194917287678
0.00010562614625087008,9799,39,
6.319651583908126e-05,9849,39,
5.973628140054643e-05,9899,39,
5.312605935614556e-05,9949,39,
7.57183734094724e-05,9999,39,
,9999,39,0.00012133651762269437
0.00019780275761149824,10049,40,
0.00038762547774240375,10099,40,
0.00044797532609663904,10149,40,
0.00028433348052203655,10199,40,
8.361922664334998e-05,10249,40,
,10249,40,0.00011091754277003929
0.0001109729491872713,10299,41,
0.00013612610928248614,10349,41,
0.0002548911143094301,10399,41,
7.455661398125812e-05,10449,41,
0.00016159923688974231,10499,41,
,10499,41,0.0001263964077224955
0.00019334035459905863,10549,42,
8.453654299955815e-05,10599,42,
0.0001625232252990827,10649,42,
8.377233461942524e-05,10699,42,
8.57416307553649e-05,10749,42,
,10749,42,7.500949141103774e-05
7.2172173531726e-05,10799,43,
0.00024281929654534906,10849,43,
0.00026817002799361944,10899,43,
0.00022366922348737717,10949,43,
0.00014105704030953348,10999,43,
,10999,43,0.00012756019714288414
0.00043193669989705086,11049,44,
0.000446799531346187,11099,44,
0.00020239385776221752,11149,44,
0.0002654948621056974,11199,44,
0.000140302290674299,11249,44,
,11249,44,0.0003671110898721963
0.0004052413860335946,11299,45,
0.00013360210868995637,11349,45,
0.0001662108115851879,11399,45,
6.8168286816217e-05,11449,45,
4.1433446313021705e-05,11499,45,
,11499,45,6.690497684758157e-05
2.5889417884172872e-05,11549,46,
0.00011112036736449227,11599,46,
9.349863830721006e-05,11649,46,
0.00037695569335483015,11699,46,
0.00044503514072857797,11749,46,
,11749,46,0.00039905295125208795
0.00027118512662127614,11799,47,
0.00023090397007763386,11849,47,
0.0001798286975827068,11899,47,
6.508288061013445e-05,11949,47,
8.841951785143465e-05,11999,47,
,11999,47,9.56103322096169e-05
6.397804099833593e-05,12049,48,
5.6361808674409986e-05,12099,48,
0.00010898220352828503,12149,48,
0.00016923881776165217,12199,48,
0.00037648994475603104,12249,48,
,12249,48,0.000393755646655336
0.00027296511689201,12299,49,
0.0020325842779129744,12349,49,
0.0003806375607382506,12399,49,
0.00011413368338253349,12449,49,
0.0001367188961012289,12499,49,
,12499,49,0.00016544086975045502
7.113164610927925e-05,12549,50,
4.064543463755399e-05,12599,50,
7.085723336786032e-05,12649,50,
3.662689414341003e-05,12699,50,
3.5735880373977125e-05,12749,50,
,12749,50,7.551812450401485e-05
4.549948425847106e-05,12799,51,
6.684371328447014e-05,12849,51,
7.211587217170745e-05,12899,51,
7.719626592006534e-05,12949,51,
0.00011164131865371019,12999,51,
,12999,51,8.713377610547468e-05
6.222941010491922e-05,13049,52,
9.937657159753144e-05,13099,52,
0.00015852804062888026,13149,52,
0.0003372520150151104,13199,52,
0.0004667813773266971,13249,52,
,13249,52,0.00031915452564135194
0.00022689950128551573,13299,53,
0.00014270504470914602,13349,53,
4.815191641682759e-05,13399,53,
0.00010818749433383346,13449,53,
5.226783105172217e-05,13499,53,
,13499,53,8.98791549843736e-05
6.602887151530012e-05,13549,54,
0.00012430857168510556,13599,54,
0.00010326551273465157,13649,54,
6.675538315903395e-05,13699,54,
0.00015942120808176696,13749,54,
,13749,54,0.00013654316717293113
0.0001013192450045608,13799,55,
9.623599180486053e-05,13849,55,
0.00011148018529638648,13899,55,
9.766491712071002e-05,13949,55,
0.00014673630357719958,13999,55,
,13999,55,0.00011756790627259761
8.601415174780414e-05,14049,56,
0.0006462325109168887,14099,56,
0.0003275522612966597,14149,56,
0.00022968316625338048,14199,56,
0.00029904325492680073,14249,56,
,14249,56,0.0001661879214225337
0.00013533481978811324,14299,57,
9.346606384497136e-05,14349,57,
6.543739436892793e-05,14399,57,
0.000138542425702326,14449,57,
0.00017404879326932132,14499,57,
,14499,57,0.0002595303812995553
0.00010616803774610162,14549,58,
0.0001635432563489303,14599,58,
7.324702892219648e-05,14649,58,
0.00021123242913745344,14699,58,
0.00012477999553084373,14749,58,
,14749,58,0.00015548781084362417
7.670129707548767e-05,14799,59,
0.0002505463780835271,14849,59,
0.00026786685339175165,14899,59,
0.0001099089568015188,14949,59,
0.00018526671919971704,14999,59,
,14999,59,0.00026828848058357835
0.00021972185641061515,15049,60,
0.00010903819929808378,15099,60,
0.00041492783930152655,15149,60,
7.613285561092198e-05,15199,60,
0.00011696222645696253,15249,60,
,15249,60,0.00011913364141946658
0.00017807469703257084,15299,61,
0.00033467105822637677,15349,61,
0.00017904455307871103,15399,61,
0.00045534822857007384,15449,61,
0.00027783375116996467,15499,61,
,15499,61,0.0006073485710658133
0.0008084092987701297,15549,62,
5.556061660172418e-05,15599,62,
0.00012379506370052695,15649,62,
0.00011024751438526437,15699,62,
8.90317460289225e-05,15749,62,
,15749,62,0.00013104223762638867
8.310331031680107e-05,15799,63,
6.299230881268159e-05,15849,63,
0.00020579516422003508,15899,63,
8.804059325484559e-05,15949,63,
0.00010227550228592008,15999,63,
,15999,63,9.026907355291769e-05
0.00016035468433983624,16049,64,
0.0001848048996180296,16099,64,
0.00013431078696157783,16149,64,
7.65306904213503e-05,16199,64,
7.929019193397835e-05,16249,64,
,16249,64,0.00011213330435566604
8.060791878961027e-05,16299,65,
5.1065067964373156e-05,16349,65,
6.477857095887884e-05,16399,65,
0.0001292289816774428,16449,65,
0.0006777324597351253,16499,65,
,16499,65,0.0006567359087057412
0.0006582699716091156,16549,66,
0.00014246632053982466,16599,66,
0.00010851004481082782,16649,66,
0.00017700371972750872,16699,66,
6.394431693479419e-05,16749,66,
,16749,66,0.00010886954987654462
0.0001129846423282288,16799,67,
0.00010022173955803737,16849,67,
0.00020935919019393623,16899,67,
0.00012761338439304382,16949,67,
0.00019947541295550764,16999,67,
,16999,67,0.00013479668996296823
0.00014485357678495347,17049,68,
0.00012337678344920278,17099,68,
8.814856118988246e-05,17149,68,
9.744663839228451e-05,17199,68,
0.00014308231766335666,17249,68,
,17249,68,0.0002936350356321782
0.00011211157834623009,17299,69,
0.0003418671840336174,17349,69,
0.0006007085321471095,17399,69,
0.00016089528799057007,17449,69,
7.423965143971145e-05,17499,69,
,17499,69,0.0001278633571928367
0.00014126449241302907,17549,70,
0.00010940193897113204,17599,70,
0.00034995953319594264,17649,70,
0.00018433842342346907,17699,70,
0.0003043889591936022,17749,70,
,17749,70,0.0003078448644373566
0.000178180867806077,17799,71,
0.00013938857591710985,17849,71,
0.000136418646434322,17899,71,
0.000132782879518345,17949,71,
0.00021656665194313973,17999,71,
,17999,71,0.00020095569198019803
5.414324550656602e-05,18049,72,
9.231512376572937e-05,18099,72,
6.949086673557758e-05,18149,72,
0.0001748741342453286,18199,72,
0.00014485575957223773,18249,72,
,18249,72,0.00015535260899923742
5.208441871218383e-05,18299,73,
5.0501475925557315e-05,18349,73,
0.00010063743684440851,18399,73,
0.0002510123304091394,18449,73,
0.00031810064683668315,18499,73,
,18499,73,0.00016581642557866871
8.668362715980038e-05,18549,74,
0.00027494714595377445,18599,74,
0.0003173762816004455,18649,74,
0.00023924889683257788,18699,74,
0.00037263482226990163,18749,74,
,18749,74,0.0003720336826518178
0.00020477226644288749,18799,75,
5.4577860282734036e-05,18849,75,
3.45517837558873e-05,18899,75,
4.776276182383299e-05,18949,75,
2.9380445994320326e-05,18999,75,
,18999,75,5.292804053169675e-05
4.881975473836064e-05,19049,76,
7.667799945920706e-05,19099,76,
9.827166650211439e-05,19149,76,
4.068070848006755e-05,19199,76,
0.00023931940086185932,19249,76,
,19249,76,0.00019185012206435204
0.00016739690909162164,19299,77,
0.0001236516109202057,19349,77,
5.967495235381648e-05,19399,77,
5.9166803112020716e-05,19449,77,
7.388497760985047e-05,19499,77,
,19499,77,9.99859330477193e-05
0.00015520269516855478,19549,78,
0.000100749108241871,19599,78,
0.00022631741012446582,19649,78,
0.0001794329145923257,19699,78,
0.0002780025533866137,19749,78,
,19749,78,0.00033022157731465995
0.00034550525015220046,19799,79,
7.376969733741134e-05,19849,79,
7.827940862625837e-05,19899,79,
7.596184150315821e-05,19949,79,
0.0004260540008544922,19999,79,
,19999,79,0.0003644056268967688
9.516055433778092e-05,20049,80,
0.00032024626852944493,20099,80,
0.00010259814735036343,20149,80,
0.00011387615086277947,20199,80,
6.572494021384045e-05,20249,80,
,20249,80,0.00010169269080506638
0.0001149212330346927,20299,81,
0.00010248794569633901,20349,81,
6.688017310807481e-05,20399,81,
0.00016790974768809974,20449,81,
0.0002616612473502755,20499,81,
,20499,81,0.00027330624288879335
0.00040515916771255434,20549,82,
0.00015600482583977282,20599,82,
0.00021056031982880086,20649,82,
0.00020739238243550062,20699,82,
8.201212040148675e-05,20749,82,
,20749,82,0.00010253368964185938
8.827804413158447e-05,20799,83,
0.00020748039241880178,20849,83,
0.0005454906495288014,20899,83,
0.0005282273632474244,20949,83,
0.00014435703633353114,20999,83,
,20999,83,0.0002462892443872988
0.0004591597244143486,21049,84,
0.00033440813422203064,21099,84,
0.0002698113676160574,21149,84,
0.0001239526318386197,21199,84,
6.590689008589834e-05,21249,84,
,21249,84,8.788588456809521e-05
0.00014571144129149616,21299,85,
5.196061101742089e-05,21349,85,
6.310311437118798e-05,21399,85,
0.0001250219065696001,21449,85,
0.0001037362017086707,21499,85,
,21499,85,0.00014317475142888725
4.001387060270645e-05,21549,86,
4.674619412980974e-05,21599,86,
3.807438042713329e-05,21649,86,
4.605537833413109e-05,21699,86,
7.656810339540243e-05,21749,86,
,21749,86,8.5278763435781e-05
7.898573676357046e-05,21799,87,
0.0001693728700047359,21849,87,
0.000126060243928805,21899,87,
0.0004100726218894124,21949,87,
0.0002578585408627987,21999,87,
,21999,87,0.00028583224047906697
0.00010022911010310054,22049,88,
0.00018264225218445063,22099,88,
6.173421570565552e-05,22149,88,
7.07428262103349e-05,22199,88,
0.00048205332132056355,22249,88,
,22249,88,0.0003292018373031169
0.0001436144084436819,22299,89,
0.00013924074301030487,22349,89,
0.0001522972306702286,22399,89,
8.022541442187503e-05,22449,89,
8.296787564177066e-05,22499,89,
,22499,89,9.697209316072986e-05
6.524118361994624e-05,22549,90,
7.373081461992115e-05,22599,90,
7.820745668141171e-05,22649,90,
6.254838808672503e-05,22699,90,
9.882850281428546e-05,22749,90,
,22749,90,0.0001308425416937098
9.130851685767993e-05,22799,91,
0.00012745961430482566,22849,91,
0.00034987504477612674,22899,91,
0.0006558982422575355,22949,91,
0.0007762415334582329,22999,91,
,22999,91,0.00045354149187915027
0.000617298879660666,23049,92,
0.0003195380268152803,23099,92,
0.00023089893511496484,23149,92,
0.00019854148558806628,23199,92,
7.86856617196463e-05,23249,92,
,23249,92,9.425360622117296e-05
6.978197052376345e-05,23299,93,
9.579405013937503e-05,23349,93,
5.9168203733861446e-05,23399,93,
0.0008051902987062931,23449,93,
0.00041125420830212533,23499,93,
,23499,93,0.000526516989339143
0.00020485010463744402,23549,94,
0.00014497585652861744,23599,94,
5.2343715651659295e-05,23649,94,
0.00019980633805971593,23699,94,
3.894701512763277e-05,23749,94,
,23749,94,0.00011362991062924266
8.667053043609485e-05,23799,95,
0.0001527460408397019,23849,95,
4.2346102418377995e-05,23899,95,
6.96758070262149e-05,23949,95,
6.688012217637151e-05,23999,95,
,23999,95,8.950768824433908e-05
5.3154763008933514e-05,24049,96,
4.756114140036516e-05,24099,96,
7.765477494103834e-05,24149,96,
7.231926429085433e-05,24199,96,
8.947433525463566e-05,24249,96,
,24249,96,0.00013963397941552103
6.533535633934662e-05,24299,97,
6.729777669534087e-05,24349,97,
4.772296961164102e-05,24399,97,
5.4481315601151437e-05,24449,97,
5.8571749832481146e-05,24499,97,
,24499,97,6.083939297241159e-05
2.9521112082875334e-05,24549,98,
0.00010250700870528817,24599,98,
8.173007518053055e-05,24649,98,
0.0001186071167467162,24699,98,
8.003960829228163e-05,24749,98,
,24749,98,7.313161040656269e-05
6.538165325764567e-05,24799,99,
0.00011839577200589702,24849,99,
0.0001331509556621313,24899,99,
0.0001289919891860336,24949,99,
4.2784620745806023e-05,24999,99,
,24999,99,6.486003985628486e-05
4.748372521135025e-05,25049,100,
5.0918490160256624e-05,25099,100,
5.982937727821991e-05,25149,100,
6.675815529888496e-05,25199,100,
0.00010502080840524286,25249,100,
,25249,100,0.00018337788060307503
6.280794332269579e-05,25299,101,
8.417769277002662e-05,25349,101,
0.00019084534142166376,25399,101,
0.00021815816580783576,25449,101,
0.00016843690536916256,25499,101,
,25499,101,0.0002675989526323974
0.00012122143380111083,25549,102,
6.602948269573972e-05,25599,102,
0.00014495007053483278,25649,102,
8.294894360005856e-05,25699,102,
9.45067367865704e-05,25749,102,
,25749,102,0.00013318743731360883
0.00034305438748560846,25799,103,
0.0006838103290647268,25849,103,
0.00010047281830338761,25899,103,
0.0002149173233192414,25949,103,
0.0002913943026214838,25999,103,
,25999,103,0.0001571758184581995
8.088300819508731e-05,26049,104,
7.639641262358055e-05,26099,104,
0.0001289638166781515,26149,104,
0.00013361990568228066,26199,104,
6.0076734371250495e-05,26249,104,
,26249,104,0.00011954113870160654
8.142016304191202e-05,26299,105,
0.00014523242134600878,26349,105,
8.36732069728896e-05,26399,105,
0.00012255733599886298,26449,105,
9.365131700178608e-05,26499,105,
,26499,105,0.00010606770229060203
7.216207450255752e-05,26549,106,
0.00028189329896122217,26599,106,
0.00017635722178965807,26649,106,
0.00022553808230441064,26699,106,
0.00012651915312744677,26749,106,
,26749,106,0.00010098186612594873
5.748600960941985e-05,26799,107,
4.067716872668825e-05,26849,107,
0.00015080778393894434,26899,107,
0.00023096249788068235,26949,107,
8.356753824045882e-05,26999,107,
,26999,107,0.0001515927433501929
8.576039545005187e-05,27049,108,
0.00019255180086474866,27099,108,
0.0003110200632363558,27149,108,
0.00018326441932003945,27199,108,
0.00012044062896165997,27249,108,
,27249,108,0.00011630231165327132
0.0001223743165610358,27299,109,
7.53283457015641e-05,27349,109,
4.669257759815082e-05,27399,109,
6.794108776375651e-05,27449,109,
6.234258762560785e-05,27499,109,
,27499,109,4.862744754063897e-05
0.00015929412620607764,27549,110,
0.0001548023137729615,27599,110,
7.204097346402705e-05,27649,110,
7.416745938826352e-05,27699,110,
5.523548315977678e-05,27749,110,
,27749,110,8.929950854508206e-05
0.00012526335194706917,27799,111,
9.012850932776928e-05,27849,111,
0.00010827622463693842,27899,111,
0.00013765422045253217,27949,111,
0.00019178152433596551,27999,111,
,27999,111,0.00022613906185142696
0.00012837749090977013,28049,112,
6.992730777710676e-05,28099,112,
3.049024053325411e-05,28149,112,
6.984520587138832e-05,28199,112,
5.637435242533684e-05,28249,112,
,28249,112,4.8627163778292015e-05
4.8795234761200845e-05,28299,113,
0.00012530660023912787,28349,113,
0.0002474039501976222,28399,113,
0.0005061399424448609,28449,113,
0.0004678591503761709,28499,113,
,28499,113,0.00046302773989737034
0.0002236185100628063,28549,114,
0.00011554429511306807,28599,114,
7.815453136572614e-05,28649,114,
8.474577771266922e-05,28699,114,
0.00012539663293864578,28749,114,
,28749,114,0.00019242892449256033
0.00012875899847131222,28799,115,
9.05871856957674e-05,28849,115,
0.00012271551531739533,28899,115,
7.900982745923102e-05,28949,115,
0.00014473723422270268,28999,115,
,28999,115,8.0637946666684e-05
9.250677976524457e-05,29049,116,
0.00016259672702290118,29099,116,
0.00011257988808210939,29149,116,
0.00013661842967849225,29199,116,
3.524351632222533e-05,29249,116,
,29249,116,4.667795292334631e-05
5.24961797054857e-05,29299,117,
2.2433272533817217e-05,29349,117,
6.027633207850158e-05,29399,117,
9.382338612340391e-05,29449,117,
0.00021512023522518575,29499,117,
,29499,117,0.0003802101709879935
0.00010213193309027702,29549,118,
9.361682168673724e-05,29599,118,
9.779020183486864e-05,29649,118,
0.00019987327686976641,29699,118,
0.000115133763756603,29749,118,
,29749,118,0.00011419875954743475
0.00022262067068368196,29799,119,
0.00019660854013636708,29849,119,
0.00028154707979410887,29899,119,
0.00027939077699556947,29949,119,
0.00033589344820939004,29999,119,
,29999,119,0.00039174521225504577
0.00014195256517268717,30049,120,
8.733663707971573e-05,30099,120,
7.249158079503104e-05,30149,120,
9.007217886392027e-05,30199,120,
9.560880425851792e-05,30249,120,
,30249,120,0.00013655165093950927
7.228870526887476e-05,30299,121,
6.52870221529156e-05,30349,121,
0.0008381343213841319,30399,121,
0.00048463745042681694,30449,121,
0.0003681995440274477,30499,121,
,30499,121,0.0009393832879140973
0.00019706037710420787,30549,122,
0.00017989761545322835,30599,122,
0.0003745734575204551,30649,122,
6.813651998527348e-05,30699,122,
6.462071905843914e-05,30749,122,
,30749,122,0.0001347931392956525
0.0001318522117799148,30799,123,
2.8548825866892003e-05,30849,123,
2.131656219717115e-05,30899,123,
3.3777731005102396e-05,30949,123,
3.8473037420772016e-05,30999,123,
,30999,123,3.9564387407153845e-05
3.8221020076889545e-05,31049,124,
4.810884638573043e-05,31099,124,
3.6279459891375154e-05,31149,124,
0.0001074204919859767,31199,124,
4.6527951781172305e-05,31249,124,
,31249,124,6.822572322562337e-05
4.850319237448275e-05,31299,125,
7.111019658623263e-05,31349,125,
7.175968494266272e-05,31399,125,
9.634211892262101e-05,31449,125,
3.055700653931126e-05,31499,125,
,31499,125,3.485964407445863e-05
4.676122262026183e-05,31549,126,
0.0001043136217049323,31599,126,
9.40209865802899e-05,31649,126,
8.722550410311669e-05,31699,126,
0.00017081954865716398,31749,126,
,31749,126,0.00015934334078337997
7.325462502194569e-05,31799,127,
5.3848751122131944e-05,31849,127,
0.0001016116002574563,31899,127,
0.00010713803203543648,31949,127,
8.372510637855157e-05,31999,127,
,31999,127,8.101982530206442e-05
0.00015842179709579796,32049,128,
0.00012131614494137466,32099,128,
8.638775034341961e-05,32149,128,
6.711848254781216e-05,32199,128,
6.159276381367818e-05,32249,128,
,32249,128,9.869547648122534e-05
6.278166256379336e-05,32299,129,
0.00021349953021854162,32349,129,
0.0003000627621077001,32399,129,
0.00018048915080726147,32449,129,
5.464044807013124e-05,32499,129,
,32499,129,8.39126150822267e-05
0.00012049540237057954,32549,130,
0.0001276773982681334,32599,130,
0.00012064579641446471,32649,130,
0.00018826060113497078,32699,130,
0.0002512931823730469,32749,130,
,32749,130,0.00022715656086802483
0.00019111012807115912,32799,131,
0.0001308199716731906,32849,131,
0.00010290152567904443,32899,131,
3.942042530979961e-05,32949,131,
7.111848390195519e-05,32999,131,
,32999,131,5.21354959346354e-05
4.166572034591809e-05,33049,132,
4.878160689258948e-05,33099,132,
5.957557004876435e-05,33149,132,
0.00010591572208795696,33199,132,
0.00011792813893407583,33249,132,
,33249,132,0.00018745005945675075
0.00010324321920052171,33299,133,
0.00013903620128985494,33349,133,
0.00013947331171948463,33399,133,
0.000246642273850739,33449,133,
0.00017007507267408073,33499,133,
,33499,133,0.00010952860611723736
8.354794408660382e-05,33549,134,
0.00013048469554632902,33599,134,
0.0002718416217248887,33649,134,
8.57053673826158e-05,33699,134,
5.5018241255311295e-05,33749,134,
,33749,134,5.032360058976337e-05
9.615665476303548e-05,33799,135,
0.00011504690337460488,33849,135,
0.0001787275541573763,33899,135,
6.593433499801904e-05,33949,135,
6.988640234339982e-05,33999,135,
,33999,135,9.441505244467407e-05
0.00019987740961369127,34049,136,
0.00025022748741321266,34099,136,
0.00012257967318873852,34149,136,
0.00027256322209723294,34199,136,
0.00011638912110356614,34249,136,
,34249,136,0.00010982553794747218
8.472776971757412e-05,34299,137,
0.00010861911869142205,34349,137,
5.836502168676816e-05,34399,137,
2.634539850987494e-05,34449,137,
8.02345311967656e-05,34499,137,
,34499,137,8.571217767894268e-05
5.2798306569457054e-05,34549,138,
3.805378946708515e-05,34599,138,
5.131345460540615e-05,34649,138,
0.00020843598758801818,34699,138,
0.0002705028164200485,34749,138,
,34749,138,0.00029241922311484814
0.000157600938109681,34799,139,
0.00024164361821021885,34849,139,
4.123445978621021e-05,34899,139,
6.392215436790138e-05,34949,139,
4.4834683649241924e-05,34999,139,
,34999,139,4.8674733989173546e-05
5.2662559028249234e-05,35049,140,
7.192221528384835e-05,35099,140,
0.0002233631385024637,35149,140,
0.00013939806376583874,35199,140,
0.0003019298310391605,35249,140,
,35249,140,0.00020939987734891474
7.855579315219074e-05,35299,141,
7.754238322377205e-05,35349,141,
4.0028822695603594e-05,35399,141,
4.9907888751477e-05,35449,141,
7.945429388200864e-05,35499,141,
,35499,141,0.00011579305282793939
0.00011466657451819628,35549,142,
8.286770025733858e-05,35599,142,
0.00017234978440683335,35649,142,
0.00016112456796690822,35699,142,
